144.452	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
145.485	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
146.518	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
147.55	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
148.588	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
149.621	5.72166	4.27225	0.0327544	5.84305	4.58074	7.25725	-1.88172	5.97226	7.8225	-0.275755	0.0477515	1.29504	0.561521	-0.465079	2.57634
150.689	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
151.77	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
152.844	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
153.912	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
154.981	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
156.051	5.72166	4.27225	0.0327544	5.84305	4.58141	7.25947	-1.8791	5.97488	7.82471	-0.273359	0.0477506	1.29744	0.561521	-0.463539	2.57634
157.122	5.72166	4.27225	0.0327544	5.84305	4.58175	7.26057	-1.87779	5.97619	7.82433	-0.272978	0.0477468	1.29782	0.561521	-0.462769	2.57783
158.189	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
159.257	5.72095	4.27118	0.0327255	5.84197	4.58024	7.25675	-1.88151	5.97247	7.82126	-0.276349	0.0477482	1.29445	0.562233	-0.465079	2.57709
160.33	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
161.367	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
162.407	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82374	-0.275164	0.0477547	1.29563	0.56081	-0.465079	2.5756
163.451	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
164.486	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
165.521	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
166.555	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
167.59	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82336	-0.274782	0.0477509	1.29601	0.56081	-0.464309	2.57709
168.63	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.8267	-0.272357	0.0477555	1.29844	0.56081	-0.463539	2.57486
169.664	5.72166	4.27225	0.0327544	5.84305	4.58141	7.25947	-1.8791	5.97488	7.82471	-0.273359	0.0477506	1.29744	0.561521	-0.463539	2.57634
170.697	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82286	-0.274966	0.0477494	1.29583	0.561521	-0.464309	2.57709
171.736	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
172.775	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
173.815	5.72166	4.27225	0.0327544	5.84305	4.58141	7.25947	-1.8791	5.97488	7.82546	-0.27295	0.0477522	1.29785	0.561521	-0.463539	2.5756
174.848	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
175.881	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
176.919	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
177.952	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
178.985	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
180.017	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
181.056	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82596	-0.272766	0.0477538	1.29803	0.56081	-0.463539	2.5756
182.126	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
183.194	5.72309	4.2744	0.0328122	5.8452	4.58241	7.26046	-1.8795	5.97448	7.82646	-0.272583	0.0477554	1.29821	0.560098	-0.463539	2.5756
184.269	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
185.338	5.72309	4.2744	0.0328122	5.8452	4.58173	7.25825	-1.88212	5.97186	7.8235	-0.275392	0.0477546	1.2954	0.560098	-0.465079	2.57634
186.407	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
187.475	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82386	-0.2746	0.0477525	1.2962	0.560098	-0.464309	2.57709
188.549	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
189.581	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
190.615	5.72309	4.2744	0.0328122	5.8452	4.58173	7.25825	-1.88212	5.97186	7.8235	-0.275392	0.0477546	1.2954	0.560098	-0.465079	2.57634
191.649	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
192.693	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
193.736	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
194.772	5.72309	4.2744	0.0328122	5.8452	4.58207	7.25936	-1.88081	5.97317	7.82535	-0.273783	0.0477558	1.29701	0.560098	-0.464309	2.5756
195.812	5.72309	4.2744	0.0328122	5.8452	4.58173	7.25825	-1.88212	5.97186	7.82275	-0.2758	0.047753	1.295	0.560098	-0.465079	2.57709
196.849	5.72309	4.2744	0.0328122	5.8452	4.58241	7.26046	-1.8795	5.97448	7.82571	-0.272992	0.0477537	1.2978	0.560098	-0.463539	2.57634
197.882	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82374	-0.275164	0.0477547	1.29563	0.56081	-0.465079	2.5756
